1,0,1,0,0,0,0,0,3,1,14,1,19,0,0,2,2,0,17,0,1,1,36,5,0,0,0,2,0,0,0,1,21,128,571,420,4,0,0,23,1,23,5,4,2,21,27,3,2,0,0,8,0,3,1,1,0,0,2,3,0,1,1,1,0,1,5,0,16,82,2,39,39,300,94,3,14,18,4,6,8,28,0,659,2,0,0,0,3,14,0,65,3,0,3,3,2,17,10,195,5,23,1,2,0,5,33,14,0,0,0,0,28,4
2,53,4,0,0,0,0,1,4,0,7,0,0,107,11,255,87,19,103,41,168,159,341,46,55,0,0,4,0,0,0,0,23,76,182,39,4,247,1,37,23,87,7,2,1,80,4,1,1,0,0,7,1,18,9,2,1,0,16,5,7,24,3,1,16,13,1,2,11,295,33,144,89,622,691,25,170,10,5,6,8,4,0,11,2,1,0,4,0,19,7,9,5,0,3,63,6,45,4,140,3,8,47,62,7,172,149,3,1,2,6,13,24,2
1,0,0,0,0,0,2,8,6,1,18,1,2,3,0,5,0,0,2,1,3,2,2,0,0,0,0,0,0,0,0,0,2,5,23,124,2,6,0,5,0,7,0,0,0,3,1,0,3,0,0,8,1,6,2,1,1,2,4,4,0,8,2,1,2,7,3,1,17,26,1,24,0,131,244,5,15,9,1,1,0,42,2,407,481,3,3,61,1,39,153,64,16,0,27,83,56,25,12,141,48,23,94,78,13,10,29,25,13,16,8,9,17,2
892,100,671,105,452,101,69,1901,224,2092,900,148,136,20,0,12,2,2,3,13,7,11,5,7,16,0,0,1,0,0,5,5,13,4,9,9,985,6,0,286,17,124,10,13,2,43,7,2,73,704,3,62,10,36,11,17,31,16,4,3,2,14,1,4,134,29,2,296,171,750,281,700,1772,286,248,26,55,4317,416,423,1401,390,207,55,27,5,0,406,1,126,70,170,72,0,24,280,1,38,12,55,229,126,24,16,6,95,58,5,29,2,82,7,28,10
0,0,0,0,0,0,0,8,1,3,14,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,46,0,0,0,0,0,2,0,0,1,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,15,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,207,16,0,0,0,1,0,2,0
1474,105,40,2,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,471,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,2,0,6,16,0,3,22,0,0,2,59,82,5,32,81,14,1098,13,0,0,17,0
1886,89,889,5,1,7,354,332,66,144,793,54,52,21,1,36,5,4,24,10,70,46,21,6,9,0,1,27,0,0,1,11,125,85,172,63,707,1205,5,1325,128,2795,40,194,14,84,99,57,71,5,1,68,19,106,34,63,38,55,56,156,9,40,34,45,29,73,13,409,53,184,897,491,2886,308,153,11,4,24,21,3,5,23,13,28,43,0,0,3,1,1,0,0,78,0,49,141,0,5,157,42,113,69,81,104,10,186,560,23,80,102,50,64,153,3
0,0,0,3,0,2,7,33,20,5,20,1,0,46,0,1,0,0,1,2,11,3,17,1,6,0,0,0,0,0,0,0,0,0,4,0,28,34,0,27,64,2,14,6,1,9,1,1,1,0,0,0,0,0,0,0,0,0,6,4,1,14,0,0,6,5,0,36,4,20,4,9,90,302,169,28,83,21,30,0,0,0,4,0,0,5,0,0,0,0,0,0,75,0,23,94,0,42,66,1,53,17,56,66,6,89,199,0,12,3,19,13,147,6
20,3,47,24,1,21,19,45,70,42,109,52,46,55,2,306,33,15,56,48,91,80,380,16,26,0,0,65,0,1,0,4,176,21,237,377,85,413,2,328,115,775,0,36,4,20,16,12,22,1,0,95,14,47,255,39,42,313,159,79,26,120,147,121,3,9,3,150,39,1181,538,995,5565,887,681,40,49,737,8,7,19,262,23,57,8,0,0,0,1,0,0,0,19,311,28,70,0,18,45,150,221,23,70,94,12,209,158,12,9,7,437,219,101,2
0,0,0,14,0,10,3,85,48,30,120,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,3,0,0,0,2,0,6,19,0,0,0,0,0,3,0,0,2,3,3,72,23,35,39,6,1,4,66,10,1,23,41,2,3,33,3,44,36,81,280,50,14,2,9,2,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,63,0,5,26,93,233,29,7,10,1,110,62,1,0,0,31,140,47,2
